ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
31	Ghent	Vriend	white4.bmp	Bob	hielp een vriend bij zijn verhuis naar een appartement	pos	c	False	5.113758	1	2	pos	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	Feest	white4.bmp	Bob	hielp vrienden te verhuizen naar een nieuw huis	pos	u	Correct	5.045618	1	2	pos	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	Bloem	white4.bmp	Bob	viel zijn vriend lastig met irrelevante en lastige vragen	neg	u	False	14.262670	1	2	neg	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	Geschenk	white4.bmp	Bob	zat luidkeels rascistische opmerkingen te maken tegen zijn vriend in een pub	neg	c	Correct	0.304382	1	2	neg	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	Mooi	white4.bmp	Bob	vond een dure boekentas op straat en plaatste een advertentie in de krant om de eigenaar te vinden	pos	u	Correct	5.087960	1	2	pos	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	Vriend	white4.bmp	Bob	vertelde een leugen over zijn vriend	neg	u	False	4.467766	1	2	neg	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	Mooi	white4.bmp	Bob	vroeg wisselgeld aan een koppel hoewel hij zelf geld had	neg	c	Correct	0.751446	1	2	neg	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	Geschenk	white4.bmp	Bob	weigerde te stoppen met roken op een drukke bus, ook al werd het hem door verschillende mensen gevraagd	neg	u	False	3.977848	1	2	neg	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	Feest	white4.bmp	Bob	spendeerde een deel van zijn inkomen aan huishoudmiddelen voor een kansarme familie	pos	u	Correct	4.855993	1	2	pos	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	Glimlach	white4.bmp	Bob	riep tegen een achtjarige jongen omdat hij met zijn fiets op het voetpad reed	neg	c	Correct	4.422410	1	2	neg	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	Bloem	white4.bmp	Bob	gaf een vriend een nieuwe slaapzak en tent te leen om te kunnen gaan kamperen	pos	u	Correct	3.452747	1	2	pos	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	Glimlach	white4.bmp	Bob	geeft de beste cadeautjes met kerstmis	pos	u	Correct	3.642753	1	2	pos	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	Glimlach	white4.bmp	Bob	was op alles gebuisd na het eerste semester aan de hoge school	neg	u	False	4.640760	1	2	neg	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	Kus	white4.bmp	Bob	stal een parkeerplaats door er langs achteren in te rijden terwijl iemand anders er al in aan het rijden was	neg	c	Correct	2.884443	1	2	neg	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	Bloem	white4.bmp	Bob	bedreigde iemand met een geweer die zijn domein binnenwandelde	neg	u	False	3.156959	1	2	neg	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	Katje	white4.bmp	Bob	lacht een lesbisch koppel uit op straat	neg	c	Correct	2.152137	1	2	neg	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	Glimlach	white4.bmp	Bob	adopteerde kleine kinderen en voedde ze op alsof ze zijn eigen kinderen waren	pos	u	Correct	2.408381	1	2	pos	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	Blij	white4.bmp	Bob	belde naar werk en vertelde dat hij ziek was hoewel dit niet het geval was	neg	c	Correct	2.347351	1	2	neg	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	Feest	white4.bmp	Bob	was vrijwilliger bij een dagverblijf	pos	u	Correct	1.784936	1	2	pos	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	Bloem	white4.bmp	Bob	reed over de fiets van een kind met zijn auto	neg	c	Correct	2.185006	1	2	neg	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	Glimlach	white4.bmp	Bob	gooide een stoel door een raam op een bierfeestje	neg	c	Correct	1.897284	1	2	neg	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	Bloem	white4.bmp	Bob	zegt altijd goedemorgen met een brede glimlach op zijn gezicht	pos	u	Correct	2.609385	1	2	pos	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	Mooi	white4.bmp	Bob	vermeed andere mensen zodat ze geen griep van hem konden overkrijgen	pos	u	Correct	3.641728	1	2	pos	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	Mooi	white4.bmp	Bob	﻿reed verstrooid door een rood licht aan een kruispunt en ramde de zijkant van een andere wagen	neg	u	False	4.101116	1	2	neg	user-1f3225316f	2019-03-14_18.05.51.359000
