ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
41	Ghent	Mooi	white5.bmp	Bob	heeft twee jaar gewerkt in een achterbuurt in een strip club	neg	u	False	3.646482	1	2	neg	user-1f3225316f	2019-03-19_15.08.28.500000
41	Ghent	Feest	white5.bmp	Bob	werd gearresteerd voor het verspreiden van € 500 in vals geld	neg	c	Correct	1.687281	1	2	neg	user-1f3225316f	2019-03-19_15.08.28.500000
41	Ghent	Bloem	white5.bmp	Bob	sloeg zijn kind omdat het melk had gemorst	neg	c	Correct	1.300666	1	2	neg	user-1f3225316f	2019-03-19_15.08.28.500000
41	Ghent	Katje	white5.bmp	Bob	stal koopwaar van zijn werk	neg	c	Correct	2.257915	1	2	neg	user-1f3225316f	2019-03-19_15.08.28.500000
41	Ghent	Puppy	white5.bmp	Bob	riep tegen een achtjarige jongen omdat hij met zijn fiets op het voetpad reed	neg	c	Correct	1.271560	1	2	neg	user-1f3225316f	2019-03-19_15.08.28.500000
41	Ghent	Mooi	white5.bmp	Bob	stopte om een automobilist te helpen wiens auto was stilgevallen tijdens een sneeuwstorm	pos	u	Correct	2.519443	1	2	pos	user-1f3225316f	2019-03-19_15.08.28.500000
41	Ghent	Feest	white5.bmp	Bob	overtuigde zijn baas om een medewerker te ontslaan omdat die te laat op het werk aankwam	neg	c	Correct	2.911728	1	2	neg	user-1f3225316f	2019-03-19_15.08.28.500000
41	Ghent	Blij	white5.bmp	Bob	schreeuwt constant naar zijn vrouw in het openbaar	neg	c	Correct	0.994930	1	2	neg	user-1f3225316f	2019-03-19_15.08.28.500000
41	Ghent	Feest	white5.bmp	Bob	liet kleine kinderen spelen in zijn fruitgaard omdat er geen park dichtbij was	pos	u	Correct	3.050698	1	2	pos	user-1f3225316f	2019-03-19_15.08.28.500000
41	Ghent	Vriend	white5.bmp	Bob	beschadigde een grote rots met grafitti in een openbaar park	neg	c	Correct	1.531289	1	2	neg	user-1f3225316f	2019-03-19_15.08.28.500000
41	Ghent	Bloem	white5.bmp	Bob	vergeet niet om de vogels elke dag eten te geven	pos	u	Correct	1.272622	1	2	pos	user-1f3225316f	2019-03-19_15.08.28.500000
