ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
503	Williams	Trash	white5.bmp	Bob	read section from Alice in Wonderland to his children before they went to bed	pos	c	Correct	5.561054	1	1	pos	jdc2-GNF8T52	2022-02-23_19.18.33.043000
503	Williams	Stink	white5.bmp	Bob	typed a manuscript for a friend	pos	u	False	4.884513	1	1	pos	jdc2-GNF8T52	2022-02-23_19.18.33.043000
503	Williams	Hurt	white5.bmp	Bob	payed a man to follow his wife around	neg	u	Correct	2.990586	1	1	neg	jdc2-GNF8T52	2022-02-23_19.18.33.043000
503	Williams	Corpse	white5.bmp	Bob	helped old people clean up their yards and paint their houses for free	pos	u	False	7.126107	1	1	pos	jdc2-GNF8T52	2022-02-23_19.18.33.043000
503	Williams	Death	white5.bmp	Bob	insisted that he had tickets for a seat at a basketball game, knowing that the seat was really not his	neg	u	Correct	3.858164	1	1	neg	jdc2-GNF8T52	2022-02-23_19.18.33.043000
503	Williams	War	white5.bmp	Bob	volunteers one day a week to work for the child care center	pos	c	Correct	2.275743	1	1	pos	jdc2-GNF8T52	2022-02-23_19.18.33.043000
503	Williams	War	white5.bmp	Bob	saved a child from an oncoming car	pos	c	Correct	2.397432	1	1	pos	jdc2-GNF8T52	2022-02-23_19.18.33.043000
503	Williams	Hurt	white5.bmp	Bob	administered first aid to a hit-and-run victim while waiting for an ambulance to arrive	pos	c	Correct	3.930202	1	1	pos	jdc2-GNF8T52	2022-02-23_19.18.33.043000
503	Williams	Stink	white5.bmp	Bob	siphoned gas from a car parked on the street	neg	u	Correct	3.144142	1	1	neg	jdc2-GNF8T52	2022-02-23_19.18.33.043000
503	Williams	Pain	white5.bmp	Bob	shot a song bird with his .22-caliber rifle	neg	u	Correct	2.048252	1	1	neg	jdc2-GNF8T52	2022-02-23_19.18.33.043000
503	Williams	Stink	white5.bmp	Bob	sells vacuum cleaners door-to-door for three times the department store price	neg	u	Correct	3.769882	1	1	neg	jdc2-GNF8T52	2022-02-23_19.18.33.043000
503	Williams	Spider	white5.bmp	Bob	built a bookcase for his new apartment	pos	c	Correct	2.229374	1	1	pos	jdc2-GNF8T52	2022-02-23_19.18.33.043000
503	Williams	Hell	white5.bmp	Bob	helped a wheelchair patient up a ramp	pos	c	Correct	2.066337	1	1	pos	jdc2-GNF8T52	2022-02-23_19.18.33.043000
503	Williams	Hell	white5.bmp	Bob	told a lie about his friend	neg	u	Correct	2.291913	1	1	neg	jdc2-GNF8T52	2022-02-23_19.18.33.043000
503	Williams	Death	white5.bmp	Bob	told a woman that she had dropped her wallet	pos	c	Correct	2.594038	1	1	pos	jdc2-GNF8T52	2022-02-23_19.18.33.043000
503	Williams	Stink	white5.bmp	Bob	fixed a squeaking rocking chair for his friend in the country	pos	c	Correct	2.534638	1	1	pos	jdc2-GNF8T52	2022-02-23_19.18.33.043000
503	Williams	Ugly	white5.bmp	Bob	was detained for assulting his wife	neg	u	Correct	2.577900	1	1	neg	jdc2-GNF8T52	2022-02-23_19.18.33.043000
503	Williams	Pain	white5.bmp	Bob	tells those close to him that he loves them	pos	c	Correct	3.113806	1	1	pos	jdc2-GNF8T52	2022-02-23_19.18.33.043000
