ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
564	Williams	Spider	white1.bmp	Bob	kicked his dog for eating some cheese left near the edge of the table	neg	u	Correct	3.652212	1	1	neg	jdc2-GNF8T52	2022-05-03_12.50.45.663000
564	Williams	Trash	white1.bmp	Bob	stood on a street corner and insulted the people who walked by	neg	u	Correct	2.366175	1	1	neg	jdc2-GNF8T52	2022-05-03_12.50.45.663000
564	Williams	Stink	white1.bmp	Bob	administered first aid to a hit-and-run victim while waiting for an ambulance to arrive	pos	c	Correct	2.592580	1	1	pos	jdc2-GNF8T52	2022-05-03_12.50.45.663000
564	Williams	Death	white1.bmp	Bob	became very angry and threatened two children who were collecting insects near his home	neg	u	Correct	2.413252	1	1	neg	jdc2-GNF8T52	2022-05-03_12.50.45.663000
564	Williams	Death	white1.bmp	Bob	keeps things down when children are sleeping	pos	c	Correct	1.983929	1	1	pos	jdc2-GNF8T52	2022-05-03_12.50.45.663000
564	Williams	Corpse	white1.bmp	Bob	ignored someone’s cries for help on the ski slope by skiing by too fast to stop	neg	u	Correct	2.069299	1	1	neg	jdc2-GNF8T52	2022-05-03_12.50.45.663000
564	Williams	Ugly	white1.bmp	Bob	gives flowers to his mother	pos	c	Correct	1.358764	1	1	pos	jdc2-GNF8T52	2022-05-03_12.50.45.663000
564	Williams	Hurt	white1.bmp	Bob	had a surprise party for his father's birthday	pos	c	Correct	1.012614	1	1	pos	jdc2-GNF8T52	2022-05-03_12.50.45.663000
564	Williams	Hurt	white1.bmp	Bob	cooks a nice dinner for his friends	pos	c	Correct	0.772118	1	1	pos	jdc2-GNF8T52	2022-05-03_12.50.45.663000
564	Williams	Ugly	white1.bmp	Bob	slapped his child for spilling a glass of milk	neg	u	Correct	0.851726	1	1	neg	jdc2-GNF8T52	2022-05-03_12.50.45.663000
564	Williams	Ugly	white1.bmp	Bob	donated 200 dollars to the local high school	pos	c	Correct	1.054683	1	1	pos	jdc2-GNF8T52	2022-05-03_12.50.45.663000
564	Williams	Stink	white1.bmp	Bob	belittles the minority individuals he knows	neg	u	Correct	1.219695	1	1	neg	jdc2-GNF8T52	2022-05-03_12.50.45.663000
564	Williams	Hell	white1.bmp	Bob	insisted that he had tickets for a seat at a basketball game, knowing that the seat was really not his	neg	u	Correct	2.278797	1	1	neg	jdc2-GNF8T52	2022-05-03_12.50.45.663000
564	Williams	Death	white1.bmp	Bob	broke his friend's guitar because he was angry	neg	u	Correct	0.939155	1	1	neg	jdc2-GNF8T52	2022-05-03_12.50.45.663000
564	Williams	Stink	white1.bmp	Bob	spent several hours a week counseling delinquents	pos	c	Correct	1.826959	1	1	pos	jdc2-GNF8T52	2022-05-03_12.50.45.663000
564	Williams	War	white1.bmp	Bob	donates his time at the soup kitchen	pos	c	Correct	1.055211	1	1	pos	jdc2-GNF8T52	2022-05-03_12.50.45.663000
564	Williams	Pain	white1.bmp	Bob	helped his friend fix up his house so his friend could afford a better house for his family	pos	c	Correct	2.253335	1	1	pos	jdc2-GNF8T52	2022-05-03_12.50.45.663000
564	Williams	Spider	white1.bmp	Bob	convinced his boss to fire an employee for arriving late for work	neg	u	Correct	1.756816	1	1	neg	jdc2-GNF8T52	2022-05-03_12.50.45.663000
564	Williams	Ugly	white1.bmp	Bob	told a young child who was playing in the dirt that he was stupid and “too young to know any better”	neg	u	Correct	2.412676	1	1	neg	jdc2-GNF8T52	2022-05-03_12.50.45.663000
564	Williams	Trash	white1.bmp	Bob	set off a fire alarm as a practical joke	neg	u	Correct	1.770102	1	1	neg	jdc2-GNF8T52	2022-05-03_12.50.45.663000
