ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
703	Yale	Party	white2.bmp	Bob	scared some small children who were riding their bikes by threatening to run over them	neg	c	Correct	17.341811	1	2	neg	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Friend	white2.bmp	Bob	absentmindedly ran through a red light at an intersection and smashed into the side of another car	neg	c	Correct	5.284615	1	2	neg	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Flower	white2.bmp	Bob	continually yells at his wife in public	neg	c	Correct	3.814907	1	2	neg	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Smile	white2.bmp	Bob	became a volunteer basketball coach for a children’s home	pos	u	Correct	3.485216	1	2	pos	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Kitten	white2.bmp	Bob	makes fun of lesbians on the street	neg	c	Correct	4.855255	1	2	neg	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Happy	white2.bmp	Bob	typed a manuscript for a friend	pos	u	Correct	3.625712	1	2	pos	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Flower	white2.bmp	Bob	read section from Alice in Wonderland to his children before they went to bed	pos	u	Correct	4.427835	1	2	pos	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Puppy	white2.bmp	Bob	overcharged customers who bought gas at a filling station	neg	u	False	8.416132	1	2	neg	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Flower	white2.bmp	Bob	yelled at his grandma when she wouldn't lend him money	neg	c	Correct	3.838494	1	2	neg	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Puppy	white2.bmp	Bob	volunteers one day a week to work for the child care center	pos	u	Correct	3.382782	1	2	pos	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Smile	white2.bmp	Bob	told a young child who was playing in the dirt that he was stupid and “too young to know any better”	neg	c	Correct	6.861082	1	2	neg	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Smile	white2.bmp	Bob	told a woman that she had dropped her wallet	pos	u	Correct	3.227346	1	2	pos	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Happy	white2.bmp	Bob	spends a great deal of his time voluntarily tutoring disadvantaged students in areas of mathematics and English	pos	u	Correct	3.449696	1	2	pos	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Kiss	white2.bmp	Bob	tries to give someone a ride whenever he is driving a long distance	pos	u	Correct	3.535952	1	2	pos	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Smile	white2.bmp	Bob	let an old couple ride free on the bus he was driving because they didn’t have enough money for two fares	pos	u	Correct	7.064116	1	2	pos	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Gift	white2.bmp	Bob	pulled off the highway to assist a driver whose car had stalled	pos	u	Correct	4.396550	1	2	pos	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Kitten	white2.bmp	Bob	tricked a housewife into paying money for a subscription to a magazine that did not exist	neg	c	Correct	4.706806	1	2	neg	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Flower	white2.bmp	Bob	became very angry and threatened two children who were collecting insects near his home	neg	c	Correct	2.819098	1	2	neg	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Kitten	white2.bmp	Bob	turned in a work assignment on time	pos	u	Correct	3.313320	1	2	pos	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Flower	white2.bmp	Bob	regularly reads to a blind friend	pos	u	Correct	5.727440	1	2	pos	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Puppy	white2.bmp	Bob	sells vacuum cleaners door-to-door for three times the department store price	neg	c	Correct	7.181817	1	2	neg	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Friend	white2.bmp	Bob	belittles the minority individuals he knows	neg	c	Correct	2.810284	1	2	neg	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Happy	white2.bmp	Bob	derided his girlfriend at a party	neg	c	Correct	1.948447	1	2	neg	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Smile	white2.bmp	Bob	bought an old guitar and fixed it up for his cousin	pos	u	Correct	1.950579	1	2	pos	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Pretty	white2.bmp	Bob	left a burner on when leaving his house	neg	c	Correct	4.178819	1	2	neg	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Smile	white2.bmp	Bob	helped his father take care of his younger sisters and brothers while his mother was in the hospital	pos	u	Correct	4.121051	1	2	pos	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Friend	white2.bmp	Bob	offered to share an umbrella with a stranger during a downpour	pos	u	Correct	2.049415	1	2	pos	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Friend	white2.bmp	Bob	ran over a child's bike with his car	neg	c	Correct	3.273548	1	2	neg	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Happy	white2.bmp	Bob	butted into the front of a long line at a movie theater	neg	c	Correct	2.763739	1	2	neg	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Puppy	white2.bmp	Bob	helps his neighbors with yardwork	pos	u	Correct	3.704144	1	2	pos	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Party	white2.bmp	Bob	put out his cigarette in a state building after observing a no smoking sign	pos	u	Correct	4.786419	1	2	pos	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Kitten	white2.bmp	Bob	threatened some people with a gun for trespassing on his land	neg	c	Correct	2.414646	1	2	neg	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Friend	white2.bmp	Bob	ran into a parked car while driving under the influence of liquor	neg	c	Correct	3.460832	1	2	neg	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Pretty	white2.bmp	Bob	had a surprise party for his father's birthday	pos	u	Correct	1.963140	1	2	pos	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Pretty	white2.bmp	Bob	stole merchandise from his work	neg	c	Correct	2.383317	1	2	neg	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Party	white2.bmp	Bob	set off a fire alarm as a practical joke	neg	c	Correct	4.485466	1	2	neg	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Friend	white2.bmp	Bob	had his driver’s license suspended for drunken driving	neg	c	Correct	5.711713	1	2	neg	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Party	white2.bmp	Bob	refused to sign a petition to improve playground facilities for school children	neg	c	Correct	2.742079	1	2	neg	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Flower	white2.bmp	Bob	drove his car down a residential street at 70 mph to impress his girlfriend	neg	c	Correct	5.248259	1	2	neg	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Gift	white2.bmp	Bob	was detained for assaulting his wife	neg	c	Correct	6.210668	1	2	neg	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Kitten	white2.bmp	Bob	yelled at a waitress for being too slow	neg	c	Correct	1.818918	1	2	neg	EXP-OTM	2024-09-26_15.58.09.007000
703	Yale	Friend	white2.bmp	Bob	shut a neighbor’s door when they accidentally left it open	pos	u	Correct	3.727164	1	2	pos	EXP-OTM	2024-09-26_15.58.09.007000
