ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
734	Yale	Gift	bob1.bmp	Bob	donated a pint of blood to the Red Cross	pos	u	Correct	8.546859	1	2	pos	EXP-OTM	2024-10-15_11.25.05.438000
734	Yale	Friend	bob1.bmp	Bob	was detained for assaulting his wife	neg	u	False	3.577311	1	2	neg	EXP-OTM	2024-10-15_11.25.05.438000
734	Yale	Party	bob1.bmp	Bob	volunteers one day a week to work for the child care center	pos	c	False	4.311634	1	2	pos	EXP-OTM	2024-10-15_11.25.05.438000
734	Yale	Party	bob1.bmp	Bob	found an expensive briefcase on the street and placed an ad in the newspaper to locate its owner	pos	u	Correct	3.149905	1	2	pos	EXP-OTM	2024-10-15_11.25.05.438000
734	Yale	Pretty	bob1.bmp	Bob	let an older person get in front of him in a grocery checkout line	pos	u	Correct	2.800169	1	2	pos	EXP-OTM	2024-10-15_11.25.05.438000
734	Yale	Flower	bob1.bmp	Bob	spent two years working in the slums of Chicago at a strip club	neg	c	Correct	4.888436	1	2	neg	EXP-OTM	2024-10-15_11.25.05.438000
734	Yale	Flower	bob1.bmp	Bob	drove his car down a residential street at 70 mph to impress his girlfriend	neg	c	Correct	4.592779	1	2	neg	EXP-OTM	2024-10-15_11.25.05.438000
734	Yale	Kitten	bob1.bmp	Bob	failed to report to the police that a neighbor beat his wife	neg	c	Correct	3.146954	1	2	neg	EXP-OTM	2024-10-15_11.25.05.438000
734	Yale	Happy	bob1.bmp	Bob	typed a manuscript for a friend	pos	u	Correct	2.273310	1	2	pos	EXP-OTM	2024-10-15_11.25.05.438000
734	Yale	Friend	bob1.bmp	Bob	refused to sign a petition to improve playground facilities for school children	neg	c	Correct	2.513445	1	2	neg	EXP-OTM	2024-10-15_11.25.05.438000
734	Yale	Pretty	bob1.bmp	Bob	rushed to the aid of someone who fell off their bicycle	pos	u	Correct	2.219657	1	2	pos	EXP-OTM	2024-10-15_11.25.05.438000
734	Yale	Puppy	bob1.bmp	Bob	parked his car in a space that was marked for a disabled person	neg	c	Correct	4.415877	1	2	neg	EXP-OTM	2024-10-15_11.25.05.438000
734	Yale	Pretty	bob1.bmp	Bob	bought items at a discount store and returned them for a refund at a different store with higher prices	neg	c	Correct	2.888242	1	2	neg	EXP-OTM	2024-10-15_11.25.05.438000
734	Yale	Flower	bob1.bmp	Bob	bought plane tickets for his parents on their 25th anniversary for a trip to Hawaii	pos	u	Correct	1.876391	1	2	pos	EXP-OTM	2024-10-15_11.25.05.438000
734	Yale	Friend	bob1.bmp	Bob	stole a parking place by driving into it from behind while someone else was backing into it	neg	c	Correct	2.418659	1	2	neg	EXP-OTM	2024-10-15_11.25.05.438000
734	Yale	Puppy	bob1.bmp	Bob	fell asleep at the wheel and crashed into an oncoming car	neg	c	Correct	1.716869	1	2	neg	EXP-OTM	2024-10-15_11.25.05.438000
734	Yale	Party	bob1.bmp	Bob	flunked out of college after one term	neg	c	Correct	2.569087	1	2	neg	EXP-OTM	2024-10-15_11.25.05.438000
734	Yale	Gift	bob1.bmp	Bob	told a woman that she had dropped her wallet	pos	u	Correct	1.833296	1	2	pos	EXP-OTM	2024-10-15_11.25.05.438000
734	Yale	Happy	bob1.bmp	Bob	volunteered to work at the day care center	pos	u	Correct	1.237590	1	2	pos	EXP-OTM	2024-10-15_11.25.05.438000
734	Yale	Kiss	bob1.bmp	Bob	donates his time at the soup kitchen	pos	u	Correct	2.227779	1	2	pos	EXP-OTM	2024-10-15_11.25.05.438000
734	Yale	Friend	bob1.bmp	Bob	spends a great deal of his time voluntarily tutoring disadvantaged students in areas of mathematics and English	pos	u	Correct	2.145897	1	2	pos	EXP-OTM	2024-10-15_11.25.05.438000
734	Yale	Smile	bob1.bmp	Bob	cheated during a poker game	neg	c	Correct	1.234087	1	2	neg	EXP-OTM	2024-10-15_11.25.05.438000
734	Yale	Happy	bob1.bmp	Bob	threw a chair through a window at a beer party	neg	c	Correct	1.590280	1	2	neg	EXP-OTM	2024-10-15_11.25.05.438000
734	Yale	Puppy	bob1.bmp	Bob	tries to give someone a ride whenever he is driving a long distance	pos	u	Correct	3.224534	1	2	pos	EXP-OTM	2024-10-15_11.25.05.438000
