ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
675657575	Yale	Stink	white4.bmp	Bob	volunteered to work at the day care center	pos	c	Correct	17.240685	1	1	pos	DL324-PC-7	2023-02-25_18.27.13.842000
675657575	Yale	Stink	white4.bmp	Bob	witnessed a car accident, but didn’t report it	neg	u	Correct	4.183915	1	1	neg	DL324-PC-7	2023-02-25_18.27.13.842000
675657575	Yale	Spider	white4.bmp	Bob	shot a song bird with his .22-caliber rifle	neg	u	Correct	5.037798	1	1	neg	DL324-PC-7	2023-02-25_18.27.13.842000
675657575	Yale	Pain	white4.bmp	Bob	went to the hospital to visit his neighbor	pos	c	Correct	3.003419	1	1	pos	DL324-PC-7	2023-02-25_18.27.13.842000
675657575	Yale	Spider	white4.bmp	Bob	scared some small children who were riding their bikes by threatening to run over them	neg	u	Correct	8.073513	1	1	neg	DL324-PC-7	2023-02-25_18.27.13.842000
675657575	Yale	Hurt	white4.bmp	Bob	helped a friend repaint his apartment	pos	c	Correct	7.596559	1	1	pos	DL324-PC-7	2023-02-25_18.27.13.842000
675657575	Yale	Pain	white4.bmp	Bob	told a woman that she had dropped her wallet	pos	c	Correct	2.351854	1	1	pos	DL324-PC-7	2023-02-25_18.27.13.842000
675657575	Yale	War	white4.bmp	Bob	drove his car down a residential street at 70 mph to impress his girlfriend	neg	u	Correct	5.324107	1	1	neg	DL324-PC-7	2023-02-25_18.27.13.842000
675657575	Yale	Ugly	white4.bmp	Bob	called in sick for work when he was well	neg	u	Correct	7.655523	1	1	neg	DL324-PC-7	2023-02-25_18.27.13.842000
675657575	Yale	Hell	white4.bmp	Bob	yelled at his grandma when she wouldn't lend him money	neg	u	Correct	2.132942	1	1	neg	DL324-PC-7	2023-02-25_18.27.13.842000
675657575	Yale	Spider	white4.bmp	Bob	administered first aid to a hit-and-run victim while waiting for an ambulance to arrive	pos	c	Correct	5.161090	1	1	pos	DL324-PC-7	2023-02-25_18.27.13.842000
675657575	Yale	Death	white4.bmp	Bob	failed to report to the police that a neighbor beat his wife	neg	u	Correct	5.492790	1	1	neg	DL324-PC-7	2023-02-25_18.27.13.842000
675657575	Yale	Death	white4.bmp	Bob	helped his friend fix up his house so his friend could afford a better house for his family	pos	c	Correct	5.096479	1	1	pos	DL324-PC-7	2023-02-25_18.27.13.842000
675657575	Yale	War	white4.bmp	Bob	spent some of his salary on groceries for a disadvantaged family	pos	c	Correct	4.533979	1	1	pos	DL324-PC-7	2023-02-25_18.27.13.842000
675657575	Yale	Ugly	white4.bmp	Bob	bought plane tickets for his parents on their 25th anniversary for a trip to Hawaii	pos	c	Correct	2.661988	1	1	pos	DL324-PC-7	2023-02-25_18.27.13.842000
675657575	Yale	Pain	white4.bmp	Bob	got drunk and pushed a seven-year-old girl	neg	u	Correct	2.790085	1	1	neg	DL324-PC-7	2023-02-25_18.27.13.842000
675657575	Yale	Stink	white4.bmp	Bob	built a stained-glass lamp shade for his sister’s wedding present	pos	c	Correct	3.994234	1	1	pos	DL324-PC-7	2023-02-25_18.27.13.842000
675657575	Yale	Hurt	white4.bmp	Bob	continually yells at his wife in public	neg	u	Correct	2.120138	1	1	neg	DL324-PC-7	2023-02-25_18.27.13.842000
675657575	Yale	Stink	white4.bmp	Bob	helped a friend review for a test	pos	c	Correct	1.828419	1	1	pos	DL324-PC-7	2023-02-25_18.27.13.842000
675657575	Yale	Stink	white4.bmp	Bob	gives flowers to his mother	pos	c	Correct	3.436760	1	1	pos	DL324-PC-7	2023-02-25_18.27.13.842000
675657575	Yale	Ugly	white4.bmp	Bob	makes fun of lesbians on the street	neg	u	Correct	2.122778	1	1	neg	DL324-PC-7	2023-02-25_18.27.13.842000
675657575	Yale	Stink	white4.bmp	Bob	convinced his boss to fire an employee for arriving late for work	neg	u	Correct	2.349052	1	1	neg	DL324-PC-7	2023-02-25_18.27.13.842000
