ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
74719	Yale	Pretty	white4.bmp	Bob	saved a child from an oncoming car	pos	c	False	6.967063	1	2	pos	DL324-PC-7	2023-03-03_11.13.44.871000
74719	Yale	Flower	white4.bmp	Bob	became a volunteer basketball coach for a children’s home	pos	u	Correct	4.342454	1	2	pos	DL324-PC-7	2023-03-03_11.13.44.871000
74719	Yale	Puppy	white4.bmp	Bob	sells vacuum cleaners door-to-door for three times the department store price	neg	c	Correct	3.944357	1	2	neg	DL324-PC-7	2023-03-03_11.13.44.871000
74719	Yale	Kiss	white4.bmp	Bob	continually yells at his wife in public	neg	c	Correct	2.360236	1	2	neg	DL324-PC-7	2023-03-03_11.13.44.871000
74719	Yale	Pretty	white4.bmp	Bob	reported to the ski patrol that a friend hadn’t returned on time from a cross-country ski tour.	pos	u	Correct	5.258379	1	2	pos	DL324-PC-7	2023-03-03_11.13.44.871000
74719	Yale	Party	white4.bmp	Bob	stole money and jewelry from relatives he was living with	neg	c	Correct	2.872065	1	2	neg	DL324-PC-7	2023-03-03_11.13.44.871000
74719	Yale	Flower	white4.bmp	Bob	pretended he did not hear a woman’s request for his help in lifting a baby carriage over a high curb	neg	c	Correct	5.058212	1	2	neg	DL324-PC-7	2023-03-03_11.13.44.871000
74719	Yale	Puppy	white4.bmp	Bob	helped some neighboring campers set up their tent	pos	u	Correct	3.425877	1	2	pos	DL324-PC-7	2023-03-03_11.13.44.871000
74719	Yale	Flower	white4.bmp	Bob	helped his father take care of his younger sisters and brothers while his mother was in the hospital	pos	u	Correct	4.571885	1	2	pos	DL324-PC-7	2023-03-03_11.13.44.871000
74719	Yale	Happy	white4.bmp	Bob	ignored someone’s cries for help on the ski slope by skiing by too fast to stop	neg	c	Correct	4.347731	1	2	neg	DL324-PC-7	2023-03-03_11.13.44.871000
74719	Yale	Smile	white4.bmp	Bob	helped a lost child find his way home	pos	u	Correct	2.913575	1	2	pos	DL324-PC-7	2023-03-03_11.13.44.871000
74719	Yale	Puppy	white4.bmp	Bob	stopped to assist a motorist whose car had stalled during a snow storm	pos	u	Correct	4.547530	1	2	pos	DL324-PC-7	2023-03-03_11.13.44.871000
74719	Yale	Flower	white4.bmp	Bob	wrote letters to his congressperson supporting equal rights for all	pos	u	Correct	3.063514	1	2	pos	DL324-PC-7	2023-03-03_11.13.44.871000
