ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
207	Ghent	Vriend	white5.bmp	Bob	leerde een kind van de buren om met de fiets te rijden	pos	c	False	12.663178	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Geschenk	white5.bmp	Bob	hielp vrienden te verhuizen naar een nieuw huis	pos	u	Correct	1.709724	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Puppy	white5.bmp	Bob	liet het na om bij de politie aan te geven dat een buurman zijn vrouw sloeg	neg	c	Correct	3.941741	1	2	neg	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Kus	white5.bmp	Bob	stuurde bloemen naar zijn moeder op moederdag	pos	u	Correct	2.137244	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Katje	white5.bmp	Bob	liet een kookplaat aanstaan toen hij zijn huis verliet	neg	c	Correct	4.561400	1	2	neg	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Vriend	white5.bmp	Bob	kwam snel ter hulp toen iemand van zijn fiets was gevallen	pos	u	Correct	1.586491	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Feest	white5.bmp	Bob	gaf een lifter een lift naar een opvangplaats	pos	u	Correct	1.805144	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Blij	white5.bmp	Bob	vergeet niet om de vogels elke dag eten te geven	pos	u	Correct	1.973284	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Blij	white5.bmp	Bob	negeerde iemand die hulp nodig had op de ski-piste door heel snel voorbij te skiën	neg	c	Correct	2.322744	1	2	neg	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Blij	white5.bmp	Bob	hielp mee met een activiteiten programma voor gehandicapte kinderen	pos	u	Correct	1.347025	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Bloem	white5.bmp	Bob	vermeed andere mensen zodat ze geen griep van hem konden overkrijgen	pos	u	Correct	2.512310	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Glimlach	white5.bmp	Bob	geeft de beste cadeautjes met kerstmis	pos	u	Correct	1.478026	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Kus	white5.bmp	Bob	speelde heel luid muziek op zijn muziekinstallatie erg laat op de avond	neg	c	Correct	2.144630	1	2	neg	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Vriend	white5.bmp	Bob	typte een manuscript uit voor een vriend	pos	u	Correct	2.107554	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Glimlach	white5.bmp	Bob	blutste andermans auto in de parking en weigerde om zijn naam achter te laten	neg	c	Correct	2.371711	1	2	neg	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Puppy	white5.bmp	Bob	hielp een vriend bij het herhalen van leerstof voor een toets	pos	u	Correct	2.254703	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Glimlach	white5.bmp	Bob	redde een kind van een aansnellende auto	pos	u	Correct	1.630970	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Mooi	white5.bmp	Bob	kocht producten in een kringloopwinkel en bracht ze binnen bij een andere winkel om terugbetaling aan hogere prijzen te verkrijgen	neg	c	Correct	4.014945	1	2	neg	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Feest	white5.bmp	Bob	koos om minder vettig te eten en verloor 9 kilo.	pos	u	Correct	3.215811	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Feest	white5.bmp	Bob	was getuige van een auto ongeval maar deed geen melding	neg	c	Correct	1.747062	1	2	neg	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Mooi	white5.bmp	Bob	stal de handtas van een ouder dametje op de bus	neg	c	Correct	1.645818	1	2	neg	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Kus	white5.bmp	Bob	hielp een vriend bij zijn verhuis naar een appartement	pos	u	Correct	1.861831	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Bloem	white5.bmp	Bob	spendeerde vele uren per week aan het begeleiden van mensen die de wet hadden overtreden	pos	u	Correct	2.925950	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Feest	white5.bmp	Bob	hielp zijn vrouw om de afwas te doen na een groot avondfeest	pos	u	Correct	2.153094	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Blij	white5.bmp	Bob	negeerde een ongeval waarbij er iemand uit een auto gekatapulteerd werd en de dader gewoon doorreed	neg	c	Correct	2.990663	1	2	neg	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Bloem	white5.bmp	Bob	schrijft zijn ouders minstens één keer per twee weken	pos	u	Correct	2.116468	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Mooi	white5.bmp	Bob	hielp een rolstoelpatiënt een helling op te geraken	pos	u	Correct	1.786029	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Blij	white5.bmp	Bob	stak voor in een lange aanschuifrij bij de cinema	neg	c	Correct	1.340881	1	2	neg	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Mooi	white5.bmp	Bob	hielp een kind van de buren om een prent te tekenen	pos	u	Correct	1.143415	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Geschenk	white5.bmp	Bob	hielp zijn vrouw een groententuin aan te planten in de achtertuin	pos	u	Correct	1.500634	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Geschenk	white5.bmp	Bob	reed tegen een geparkeerde auto onder invloed van alcohol	neg	c	Correct	3.401880	1	2	neg	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Feest	white5.bmp	Bob	werkt 40 uur per week om ervoor te kunnen zorgen dat hij zijn opleiding kan afmaken	pos	u	Correct	2.453216	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Katje	white5.bmp	Bob	hielp gratis mee om oude mensen hun tuinen op te ruimen en hun huizen te schilderen 	pos	u	Correct	2.114885	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Vriend	white5.bmp	Bob	was vrijwilliger bij een dagverblijf	pos	u	Correct	1.144461	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Katje	white5.bmp	Bob	spendeert veel tijd met helpen in bejaardentehuizen 	pos	u	Correct	1.867017	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Vriend	white5.bmp	Bob	zat luidkeels rascistische opmerkingen te maken tegen zijn vriend in een pub	neg	c	Correct	2.147095	1	2	neg	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Feest	white5.bmp	Bob	lachte met een kind dat uit een boom viel	neg	c	Correct	1.534017	1	2	neg	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Bloem	white5.bmp	Bob	hielp een vriend om te leren zwemmen	pos	u	Correct	2.027306	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Feest	white5.bmp	Bob	sloeg ruiten in van een openbaar gebouw tijdens een demonstratie tegen een nieuw rusthuis	neg	c	Correct	1.811519	1	2	neg	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Puppy	white5.bmp	Bob	daagde niet op als belangrijke getuige in een drugszaak waar een vriend bij betrokken was	neg	c	Correct	2.048922	1	2	neg	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Kus	white5.bmp	Bob	is een fervent lezer die vrijwillig helpt bij het leren lezen in een school	pos	u	Correct	1.278468	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Mooi	white5.bmp	Bob	spendeert veel tijd met vrijwillig bijles geven aan studenten die niet goed zijn in wiskunde en Engels	pos	u	Correct	2.067744	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Geschenk	white5.bmp	Bob	liet mensen te veel betalen voor benzine in een tankstation	neg	c	Correct	1.649283	1	2	neg	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Geschenk	white5.bmp	Bob	hielp bij het leggen van een nieuw dak op het huis van zijn buren	pos	u	Correct	1.259973	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Blij	white5.bmp	Bob	ontvreemde benzine uit een geparkeerde wagen	neg	c	Correct	1.542545	1	2	neg	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Glimlach	white5.bmp	Bob	maakt het stil wanneer de kinderen slapen	pos	u	Correct	3.817179	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Feest	white5.bmp	Bob	doneerde € 200 aan de lokale hoge school	pos	u	Correct	1.140722	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Vriend	white5.bmp	Bob	daagde niet op voor een vooraf vastgelegde tennis match	neg	c	Correct	1.481892	1	2	neg	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Geschenk	white5.bmp	Bob	heeft twee jaar gewerkt in een achterbuurt in een strip club	neg	c	Correct	1.649869	1	2	neg	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Kus	white5.bmp	Bob	parkeerde zijn auto op een plaats voor mindervaliden	neg	c	Correct	1.273906	1	2	neg	user-1f3225316f	2018-02-05_14.56.39.343000
207	Ghent	Puppy	white5.bmp	Bob	bekommerde zich om de huisdieren van de buren toen die weg waren	pos	u	Correct	2.313897	1	2	pos	user-1f3225316f	2018-02-05_14.56.39.343000
