ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
228	Ghent	Letsel	white2.bmp	Bob	vergeet niet om de vogels elke dag eten te geven	pos	c	Correct	3.400113	1	1	pos	user-1f3225316f	2018-02-13_11.59.13.562000
228	Ghent	Spin	white2.bmp	Bob	manipuleerde een huisvrouw om geld te betalen voor een abonnement op een magazine dat niet bestond	neg	u	Correct	6.374006	1	1	neg	user-1f3225316f	2018-02-13_11.59.13.562000
228	Ghent	Letsel	white2.bmp	Bob	kocht een oude gitaar en repareerde het voor zijn neefje	pos	c	Correct	2.258340	1	1	pos	user-1f3225316f	2018-02-13_11.59.13.562000
228	Ghent	Stank	white2.bmp	Bob	hielp een verdwaald kind zijn weg naar huis terug te vinden	pos	c	Correct	3.975919	1	1	pos	user-1f3225316f	2018-02-13_11.59.13.562000
228	Ghent	Dood	white2.bmp	Bob	schopte zijn hond omdat deze een stukje kaas van de tafelrand weghapte	neg	c	False	3.094130	1	1	neg	user-1f3225316f	2018-02-13_11.59.13.562000
228	Ghent	Dood	white2.bmp	Bob	stal een boek van de boekenwinkel	neg	u	Correct	2.923969	1	1	neg	user-1f3225316f	2018-02-13_11.59.13.562000
228	Ghent	Afval	white2.bmp	Bob	hielp gratis mee om oude mensen hun tuinen op te ruimen en hun huizen te schilderen 	pos	c	Correct	5.449730	1	1	pos	user-1f3225316f	2018-02-13_11.59.13.562000
228	Ghent	Dood	white2.bmp	Bob	zegt altijd goedemorgen met een brede glimlach op zijn gezicht	pos	c	Correct	2.403067	1	1	pos	user-1f3225316f	2018-02-13_11.59.13.562000
228	Ghent	Letsel	white2.bmp	Bob	kleineert bij een gesprek iedereen die het niet  met hem eens is	neg	u	Correct	4.147355	1	1	neg	user-1f3225316f	2018-02-13_11.59.13.562000
228	Ghent	Lelijk	white2.bmp	Bob	geeft bloemen aan zijn moeder	pos	c	Correct	1.644300	1	1	pos	user-1f3225316f	2018-02-13_11.59.13.562000
228	Ghent	Oorlog	white2.bmp	Bob	spendeert veel tijd met vrijwillig bijles geven aan studenten die niet goed zijn in wiskunde en Engels	pos	c	Correct	4.041562	1	1	pos	user-1f3225316f	2018-02-13_11.59.13.562000
228	Ghent	Afval	white2.bmp	Bob	weigerde een petitie te tekenen voor een beter speeltuintje op school	neg	u	Correct	3.954431	1	1	neg	user-1f3225316f	2018-02-13_11.59.13.562000
228	Ghent	Pijn	white2.bmp	Bob	riep tegen zijn oma wanneer ze hem geen geld wou lenen	neg	u	Correct	3.880613	1	1	neg	user-1f3225316f	2018-02-13_11.59.13.562000
