ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
245	Ghent	Pijn	white2.bmp	Bob	hielp naburige kampeerders hun tent op te zetten	pos	c	Correct	3.774107	1	1	pos	user-1f3225316f	2018-02-19_09.55.19.406000
245	Ghent	Oorlog	white2.bmp	Bob	speelde vals tijdens een poker spel	neg	c	False	3.505512	1	1	neg	user-1f3225316f	2018-02-19_09.55.19.406000
245	Ghent	Lelijk	white2.bmp	Bob	vond een dure boekentas op straat en plaatste een advertentie in de krant om de eigenaar te vinden	pos	c	Correct	5.636818	1	1	pos	user-1f3225316f	2018-02-19_09.55.19.406000
245	Ghent	Lijk	white2.bmp	Bob	vertelde de eigenaar van een kleine winkel dat ze hem te veel geld had teruggegeven	pos	c	Correct	3.136950	1	1	pos	user-1f3225316f	2018-02-19_09.55.19.406000
245	Ghent	Lijk	white2.bmp	Bob	overviel een nachtwinkel	neg	u	Correct	1.454812	1	1	neg	user-1f3225316f	2018-02-19_09.55.19.406000
245	Ghent	Hel	white2.bmp	Bob	liet iemand anders voor hem zijn eindwerk schrijven	neg	u	Correct	2.558806	1	1	neg	user-1f3225316f	2018-02-19_09.55.19.406000
245	Ghent	Letsel	white2.bmp	Bob	hielp zijn vrouw om de afwas te doen na een groot avondfeest	pos	c	Correct	3.663123	1	1	pos	user-1f3225316f	2018-02-19_09.55.19.406000
245	Ghent	Pijn	white2.bmp	Bob	gooide een stoel door een raam op een bierfeestje	neg	u	Correct	2.986540	1	1	neg	user-1f3225316f	2018-02-19_09.55.19.406000
245	Ghent	Dood	white2.bmp	Bob	spendeerde zijn vrije dag door zijn moeder te helpen met karweitjes in huis	pos	c	Correct	3.715026	1	1	pos	user-1f3225316f	2018-02-19_09.55.19.406000
245	Ghent	Letsel	white2.bmp	Bob	probeert andere mensen een lift te geven wanneer hij een lange afstand moet rijden	pos	c	Correct	4.478373	1	1	pos	user-1f3225316f	2018-02-19_09.55.19.406000
245	Ghent	Pijn	white2.bmp	Bob	viel in slaap aan het stuur en botste tegen een aankomende auto	neg	u	Correct	2.015429	1	1	neg	user-1f3225316f	2018-02-19_09.55.19.406000
245	Ghent	Dood	white2.bmp	Bob	stond op de hoek van een straat en beledigde de mensen die voorbij liepen	neg	u	Correct	2.802271	1	1	neg	user-1f3225316f	2018-02-19_09.55.19.406000
245	Ghent	Lelijk	white2.bmp	Bob	schreef brieven en stuurde leesmaterialen op naar veroordeelden in de gevangenis	pos	c	Correct	4.773307	1	1	pos	user-1f3225316f	2018-02-19_09.55.19.406000
