ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
638	Illinois	Flower	white1.bmp	Bob	cooks a nice dinner for his friends	pos	c	False	3.660642	1	2	pos	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Party	white1.bmp	Bob	turned in a work assignment on time	pos	c	False	3.653983	1	2	pos	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Pretty	white1.bmp	Bob	spends a great deal of his time voluntarily tutoring disadvantaged students in areas of mathematics and English	pos	u	Correct	3.749337	1	2	pos	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Friend	white1.bmp	Bob	helped a friend repaint his apartment	pos	u	Correct	2.380720	1	2	pos	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Party	white1.bmp	Bob	brought marijuana across the state line to sell to middle school students	neg	c	Correct	3.621904	1	2	neg	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Kitten	white1.bmp	Bob	stopped to assist a motorist whose car had stalled during a snow storm	pos	u	Correct	3.303190	1	2	pos	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Flower	white1.bmp	Bob	does not forget to feed the birds every morning	pos	u	Correct	6.572512	1	2	pos	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Happy	white1.bmp	Bob	sold a pick-up with a cracked engine to an unsuspecting couple for $400	neg	c	Correct	5.456226	1	2	neg	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Kiss	white1.bmp	Bob	rushed to the aid of someone who fell off their bicycle	pos	u	Correct	2.759853	1	2	pos	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Pretty	white1.bmp	Bob	rode his bike to work every day to cut down on pollution and gas consumption	pos	u	Correct	4.159047	1	2	pos	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Friend	white1.bmp	Bob	gave a hitchhiker a ride to a shelter	pos	u	Correct	2.836474	1	2	pos	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Kitten	white1.bmp	Bob	stole an expensive pair of running shoes from a gym locker	neg	c	Correct	3.341692	1	2	neg	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Friend	white1.bmp	Bob	typed a manuscript for a friend	pos	u	Correct	2.252986	1	2	pos	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Kitten	white1.bmp	Bob	built a bookcase for his new apartment	pos	u	Correct	2.318169	1	2	pos	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Friend	white1.bmp	Bob	laughed when a child fell out of a tree	neg	c	Correct	3.083323	1	2	neg	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Gift	white1.bmp	Bob	was arrested for selling heroin to a teenager	neg	c	Correct	2.780585	1	2	neg	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Smile	white1.bmp	Bob	refused to stop smoking even though several people in a crowded bus asked him to do so	neg	c	Correct	3.811774	1	2	neg	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Friend	white1.bmp	Bob	put out his cigarette in a state building after observing a no smoking sign	pos	u	Correct	4.183115	1	2	pos	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Flower	white1.bmp	Bob	turned in someone else’s class project under his own name	neg	c	Correct	6.586497	1	2	neg	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Flower	white1.bmp	Bob	yelled at a waitress for being too slow	neg	c	Correct	2.746272	1	2	neg	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Party	white1.bmp	Bob	spent two years working in the slums of Chicago at a strip club	neg	c	Correct	3.573468	1	2	neg	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Pretty	white1.bmp	Bob	volunteered to work at the day care center	pos	u	Correct	4.046820	1	2	pos	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Gift	white1.bmp	Bob	found an expensive briefcase on the street and placed an ad in the newspaper to locate its owner	pos	u	Correct	4.698171	1	2	pos	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Puppy	white1.bmp	Bob	stopped off on his way home from work to buy a loaf of bread for dinner	pos	u	Correct	4.197667	1	2	pos	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Friend	white1.bmp	Bob	told a young child who was playing in the dirt that he was stupid and “too young to know any better”	neg	c	Correct	3.377103	1	2	neg	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Flower	white1.bmp	Bob	yelled at his wife viciously after an argument about family income	neg	c	Correct	2.774392	1	2	neg	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Smile	white1.bmp	Bob	ran over a child's bike with his car	neg	c	Correct	4.127596	1	2	neg	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Kiss	white1.bmp	Bob	witnessed a car accident, but didn’t report it	neg	c	Correct	2.937004	1	2	neg	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Kitten	white1.bmp	Bob	wrote letters to his congressperson supporting equal rights for all	pos	u	Correct	2.950272	1	2	pos	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Happy	white1.bmp	Bob	called in sick for work when he was well	neg	c	Correct	2.637508	1	2	neg	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Party	white1.bmp	Bob	got drunk and pushed a seven-year-old girl	neg	c	Correct	2.490727	1	2	neg	PP05C272	2005-03-29_22.14.13.859000
638	Illinois	Happy	white1.bmp	Bob	tries to give someone a ride whenever he is driving a long distance	pos	u	Correct	5.095864	1	2	pos	PP05C272	2005-03-29_22.14.13.859000
