ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
16	Ghent	Geschenk	white2.bmp	Bob	hielp een kind van de buren om een prent te tekenen	pos	c	False	4.345130	1	2	pos	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Bloem	white2.bmp	Bob	leverde een werktaak op tijd in	pos	c	False	4.424078	1	2	pos	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Glimlach	white2.bmp	Bob	ondernam een lange reis om zijn ouders te bezoeken	pos	c	False	3.059166	1	2	pos	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Mooi	white2.bmp	Bob	reed over de fiets van een kind met zijn auto	neg	u	False	4.932976	1	2	neg	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Katje	white2.bmp	Bob	schoot een zangvogeltje neer met zijn precisie-geweer	neg	u	False	5.964182	1	2	neg	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Glimlach	white2.bmp	Bob	negeerde een ongeval waarbij er iemand uit een auto gekatapulteerd werd en de dader gewoon doorreed	neg	c	Correct	5.529169	1	2	neg	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Bloem	white2.bmp	Bob	werd dronken en beledigde iedereen op een cocktail party	neg	c	Correct	3.288692	1	2	neg	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Kus	white2.bmp	Bob	was op alles gebuisd na het eerste semester aan de hoge school	neg	c	Correct	3.425257	1	2	neg	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Glimlach	white2.bmp	Bob	daagde niet op als belangrijke getuige in een drugszaak waar een vriend bij betrokken was	neg	c	Correct	10.146498	1	2	neg	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Feest	white2.bmp	Bob	werd dronken en duwde een zevenjarig meisje	neg	c	Correct	2.075939	1	2	neg	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Mooi	white2.bmp	Bob	werd opgepakt toen hij snoep probeerde te stelen van een kruidenierswinkel	neg	c	Correct	3.059329	1	2	neg	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Feest	white2.bmp	Bob	kookt een lekker etentje voor zijn vrienden	pos	c	False	4.005145	1	2	pos	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Feest	white2.bmp	Bob	maakt het stil wanneer de kinderen slapen	pos	u	Correct	3.026081	1	2	pos	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Feest	white2.bmp	Bob	stond op de hoek van een straat en beledigde de mensen die voorbij liepen	neg	c	Correct	2.339848	1	2	neg	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Bloem	white2.bmp	Bob	gaf zijn plaats af aan een oudere persoon op de bus	pos	u	Correct	3.762042	1	2	pos	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Kus	white2.bmp	Bob	daagde niet op voor een vooraf vastgelegde tennis match	neg	c	Correct	2.311490	1	2	neg	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Blij	white2.bmp	Bob	adopteerde kleine kinderen en voedde ze op alsof ze zijn eigen kinderen waren	pos	u	Correct	2.485713	1	2	pos	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Kus	white2.bmp	Bob	brak in in een kastje en stal skispullen ter waarde van € 400	neg	c	Correct	3.645964	1	2	neg	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Glimlach	white2.bmp	Bob	geeft de beste cadeautjes met kerstmis	pos	u	Correct	1.256693	1	2	pos	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Geschenk	white2.bmp	Bob	stal koopwaar van zijn werk	neg	c	Correct	2.978406	1	2	neg	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Katje	white2.bmp	Bob	ging aan de kant staan op de snelweg om een chauffeur te helpen wiens auto was stilgevallen	pos	u	Correct	3.349629	1	2	pos	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Glimlach	white2.bmp	Bob	spendeert veel tijd met vrijwillig bijles geven aan studenten die niet goed zijn in wiskunde en Engels	pos	u	Correct	1.898242	1	2	pos	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Kus	white2.bmp	Bob	trakteert al zijn vrienden een drankje op café	pos	u	Correct	1.498243	1	2	pos	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Kus	white2.bmp	Bob	kreeg een boete van € 500 voor het vervuilen van een openbaar park	neg	c	Correct	1.593460	1	2	neg	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Puppy	white2.bmp	Bob	is een fervent lezer die vrijwillig helpt bij het leren lezen in een school	pos	u	Correct	2.580011	1	2	pos	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Feest	white2.bmp	Bob	werd heel kwaad en bedreigde twee kinderen die insekten verzamelden nabij zijn huis	neg	c	Correct	1.959658	1	2	neg	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Puppy	white2.bmp	Bob	hielp zijn vrouw om de afwas te doen na een groot avondfeest	pos	u	Correct	1.108444	1	2	pos	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Feest	white2.bmp	Bob	koos om minder vettig te eten en verloor 9 kilo.	pos	u	Correct	3.874791	1	2	pos	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Glimlach	white2.bmp	Bob	hielp vrienden te verhuizen naar een nieuw huis	pos	u	Correct	2.419633	1	2	pos	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Vriend	white2.bmp	Bob	reed een hond aan op straat en reed door zonder de eigenaar te verwittigen	neg	c	Correct	1.773858	1	2	neg	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Geschenk	white2.bmp	Bob	las voor uit het boek Alice in Wonderland aan zijn kinderen voor ze naar bed gingen	pos	u	Correct	3.601852	1	2	pos	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Blij	white2.bmp	Bob	liep het restaurant uit zonder te betalen	neg	c	Correct	1.822585	1	2	neg	user-1f3225316f	2018-10-31_13.30.55.406000
16	Ghent	Mooi	white2.bmp	Bob	leerde een kind van de buren om met de fiets te rijden	pos	u	Correct	2.145228	1	2	pos	user-1f3225316f	2018-10-31_13.30.55.406000
