ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
13	Ghent	Hel	bob1.bmp	Bob	lachte zijn vriendin uit op een feestje	neg	u	Correct	9.981206	1	1	neg	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Afval	bob1.bmp	Bob	riep tegen zijn oma wanneer ze hem geen geld wou lenen	neg	u	Correct	5.388524	1	1	neg	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Letsel	bob1.bmp	Bob	speelde vals tijdens een poker spel	neg	u	Correct	2.562665	1	1	neg	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Dood	bob1.bmp	Bob	stal de handtas van een ouder dametje op de bus	neg	u	Correct	2.391615	1	1	neg	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Lelijk	bob1.bmp	Bob	stal een duur paar loopschoenen uit andermans kastje	neg	u	Correct	1.923176	1	1	neg	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Pijn	bob1.bmp	Bob	liet een kookplaat aanstaan toen hij zijn huis verliet	neg	u	Correct	2.769873	1	1	neg	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Hel	bob1.bmp	Bob	bleef beweren dat hij tickets had voor een basketbalwedstrijd, terwijl hij wist dat dat niet zo was	neg	u	Correct	4.957576	1	1	neg	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Letsel	bob1.bmp	Bob	hielp een buitenlandse student om een verblijfplaats te vinden	pos	c	Correct	4.563446	1	1	pos	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Lelijk	bob1.bmp	Bob	bleef beweren dat hij tickets had voor een basketbalwedstrijd, terwijl hij wist dat dat niet zo was	neg	u	Correct	3.879928	1	1	neg	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Afval	bob1.bmp	Bob	stak voor in een lange aanschuifrij bij de cinema	neg	u	Correct	2.664743	1	1	neg	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Stank	bob1.bmp	Bob	liet iemand anders voor hem zijn eindwerk schrijven	neg	u	Correct	3.385762	1	1	neg	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Pijn	bob1.bmp	Bob	doofde zijn sigaret in een openbaar gebouw na het zien van een niet roken bord	pos	c	Correct	4.285734	1	1	pos	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Dood	bob1.bmp	Bob	stal geld en juwelen van familieleden waar hij mee samenleefde	neg	u	Correct	3.902665	1	1	neg	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Stank	bob1.bmp	Bob	kleineert bij een gesprek iedereen die het niet  met hem eens is	neg	u	Correct	3.454832	1	1	neg	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Oorlog	bob1.bmp	Bob	kleineert personen die hij kent die tot een minderheidsgroep behoren	neg	u	Correct	2.960176	1	1	neg	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Lijk	bob1.bmp	Bob	liet iemand anders voor hem zijn eindwerk schrijven	neg	u	Correct	1.941336	1	1	neg	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Hel	bob1.bmp	Bob	kwam snel ter hulp toen iemand van zijn fiets was gevallen	pos	c	Correct	3.266719	1	1	pos	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Spin	bob1.bmp	Bob	daagde niet op voor een vooraf vastgelegde tennis match	neg	u	Correct	4.059217	1	1	neg	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Oorlog	bob1.bmp	Bob	brak de gitaar van zijn vriend omdat hij boos was	neg	u	Correct	2.372850	1	1	neg	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Oorlog	bob1.bmp	Bob	hielp een verdwaald kind zijn weg naar huis terug te vinden	pos	c	Correct	2.769710	1	1	pos	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Letsel	bob1.bmp	Bob	lachte met een kind dat uit een boom viel	neg	u	Correct	1.999495	1	1	neg	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Hel	bob1.bmp	Bob	sloeg een winkeltas uit de handen van een dame terwijl hij aan het rennen was op straat	neg	u	Correct	2.218217	1	1	neg	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Spin	bob1.bmp	Bob	hielp een werkloze buurman een nieuwe job te vinden	pos	c	Correct	2.413003	1	1	pos	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Letsel	bob1.bmp	Bob	kocht een ballon op de kermis voor een kind van de buren	pos	c	Correct	2.295931	1	1	pos	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Afval	bob1.bmp	Bob	hielp vrienden te verhuizen naar een nieuw huis	pos	c	Correct	1.784106	1	1	pos	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Spin	bob1.bmp	Bob	schoot een zangvogeltje neer met zijn precisie-geweer	neg	u	Correct	2.444095	1	1	neg	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Oorlog	bob1.bmp	Bob	reed een hond aan op straat en reed door zonder de eigenaar te verwittigen	neg	u	Correct	2.692978	1	1	neg	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Spin	bob1.bmp	Bob	hielp mee met een activiteiten programma voor gehandicapte kinderen	pos	c	Correct	2.148681	1	1	pos	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Lijk	bob1.bmp	Bob	reed een hond aan op straat en reed door zonder de eigenaar te verwittigen	neg	u	Correct	2.089507	1	1	neg	user-1f3225316f	2018-10-31_12.12.53.890000
13	Ghent	Lelijk	bob1.bmp	Bob	helpt zijn buren met werk in de tuin	pos	c	Correct	2.098275	1	1	pos	user-1f3225316f	2018-10-31_12.12.53.890000
