ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
14	Ghent	Mooi	bob1.bmp	Bob	weigerde om een vriend een boek te lenen om een werkstuk te schrijven	neg	u	False	19.960562	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Katje	bob1.bmp	Bob	hielp een kind van de buren om een prent te tekenen	pos	u	Correct	8.924549	1	2	pos	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Geschenk	bob1.bmp	Bob	lachte met een kind dat uit een boom viel	neg	c	Correct	2.453480	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Feest	bob1.bmp	Bob	schreef brieven en stuurde leesmaterialen op naar veroordeelden in de gevangenis	pos	c	False	4.974401	1	2	pos	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Feest	bob1.bmp	Bob	bouwde een boekenkast voor zijn nieuw appartement	pos	c	False	3.395663	1	2	pos	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Glimlach	bob1.bmp	Bob	bleef beweren dat hij tickets had voor een basketbalwedstrijd, terwijl hij wist dat dat niet zo was	neg	c	Correct	5.526234	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Mooi	bob1.bmp	Bob	hielp een vriend om te leren zwemmen	pos	u	Correct	6.678390	1	2	pos	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Puppy	bob1.bmp	Bob	werd opgepakt toen hij snoep probeerde te stelen van een kruidenierswinkel	neg	c	Correct	2.855725	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Mooi	bob1.bmp	Bob	hielp zijn vriend om zijn huis op te knappen zodat die een beter huis voor zijn gezin kon betalen	pos	c	False	5.824075	1	2	pos	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Geschenk	bob1.bmp	Bob	viel zijn vriend lastig met irrelevante en lastige vragen	neg	c	Correct	2.835705	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Bloem	bob1.bmp	Bob	bood een oudere dame hulp aan om haar ramen te beveiligen tegen hevige wind	pos	u	Correct	4.605399	1	2	pos	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Glimlach	bob1.bmp	Bob	weigerde een petitie te tekenen voor een beter speeltuintje op school	neg	c	Correct	3.969249	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Bloem	bob1.bmp	Bob	was op alles gebuisd na het eerste semester aan de hoge school	neg	c	Correct	3.598768	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Blij	bob1.bmp	Bob	stond op de hoek van een straat en beledigde de mensen die voorbij liepen	neg	c	Correct	2.458136	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Blij	bob1.bmp	Bob	heeft twee jaar gewerkt in een achterbuurt in een strip club	neg	c	Correct	2.243091	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Vriend	bob1.bmp	Bob	lachte zijn vriendin uit op een feestje	neg	c	Correct	3.765218	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Katje	bob1.bmp	Bob	liet een kookplaat aanstaan toen hij zijn huis verliet	neg	c	Correct	2.890676	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Glimlach	bob1.bmp	Bob	bekommerde zich om de huisdieren van de buren toen die weg waren	pos	u	Correct	2.770688	1	2	pos	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Kus	bob1.bmp	Bob	liet een oudere persoon voorgaan in de betaalrij bij de winkel	pos	u	Correct	2.127482	1	2	pos	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Puppy	bob1.bmp	Bob	nam jonge vogels in huis die uit een nest waren gevallen en verzorgde ze tot ze groot waren	pos	u	Correct	4.068293	1	2	pos	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Mooi	bob1.bmp	Bob	werd aangehouden voor het aanranden van zijn vrouw	neg	c	Correct	1.629846	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Blij	bob1.bmp	Bob	stuurde bloemen naar zijn moeder op moederdag	pos	u	Correct	1.784465	1	2	pos	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Feest	bob1.bmp	Bob	verloor zijn rijbewijs tijdelijk wegens dronkenschap achter het stuur	neg	c	Correct	1.627819	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Blij	bob1.bmp	Bob	ging zijn buurman bezoeken in het ziekenhuis	pos	u	Correct	1.638374	1	2	pos	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Bloem	bob1.bmp	Bob	belde naar werk en vertelde dat hij ziek was hoewel dit niet het geval was	neg	c	Correct	3.359596	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Blij	bob1.bmp	Bob	kocht een oude gitaar en repareerde het voor zijn neefje	pos	u	Correct	2.020870	1	2	pos	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Bloem	bob1.bmp	Bob	werkt 40 uur per week om ervoor te kunnen zorgen dat hij zijn opleiding kan afmaken	pos	u	Correct	3.070968	1	2	pos	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Puppy	bob1.bmp	Bob	﻿reed verstrooid door een rood licht aan een kruispunt en ramde de zijkant van een andere wagen	neg	c	Correct	3.822824	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Bloem	bob1.bmp	Bob	doneerde bloed aan het rode kruis	pos	u	Correct	1.122939	1	2	pos	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Blij	bob1.bmp	Bob	hielp zijn vrouw een groententuin aan te planten in de achtertuin	pos	u	Correct	1.937319	1	2	pos	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Kus	bob1.bmp	Bob	rookte met opzet hoewel hij in een "niet roken" gedeelde van een toneelzaal was	neg	c	Correct	2.846705	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Bloem	bob1.bmp	Bob	sloeg ruiten in van een openbaar gebouw tijdens een demonstratie tegen een nieuw rusthuis	neg	c	Correct	2.391815	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Feest	bob1.bmp	Bob	schreeuwt constant naar zijn vrouw in het openbaar	neg	c	Correct	1.667407	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Kus	bob1.bmp	Bob	doneerde € 20 aan een organisatie die sociale diensten levert	pos	u	Correct	1.452009	1	2	pos	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Bloem	bob1.bmp	Bob	plantte tomaten en komkommers in een kleine tuin achter zijn huis	pos	u	Correct	2.572520	1	2	pos	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Bloem	bob1.bmp	Bob	viel in slaap aan het stuur en botste tegen een aankomende auto	neg	c	Correct	1.905468	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Katje	bob1.bmp	Bob	kwam snel ter hulp toen iemand van zijn fiets was gevallen	pos	u	Correct	1.600858	1	2	pos	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Kus	bob1.bmp	Bob	spendeerde zijn vrije dag door zijn moeder te helpen met karweitjes in huis	pos	u	Correct	3.947386	1	2	pos	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Mooi	bob1.bmp	Bob	gaf een lifter een lift naar een opvangplaats	pos	u	Correct	4.682215	1	2	pos	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Puppy	bob1.bmp	Bob	vertelde een jong kind die speelde in de modder dat hij stom was en "te jong om beter te weten"	neg	c	Correct	7.577979	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Vriend	bob1.bmp	Bob	hielp een verdwaald kind zijn weg naar huis terug te vinden	pos	u	Correct	2.552370	1	2	pos	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Mooi	bob1.bmp	Bob	maakt het stil wanneer de kinderen slapen	pos	u	Correct	1.582671	1	2	pos	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Bloem	bob1.bmp	Bob	schopte zijn hond omdat deze een stukje kaas van de tafelrand weghapte	neg	c	Correct	1.593916	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Kus	bob1.bmp	Bob	was op alles gebuisd na het eerste semester aan de hoge school	neg	c	Correct	1.285123	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Vriend	bob1.bmp	Bob	hielp mee met een activiteiten programma voor gehandicapte kinderen	pos	u	Correct	1.084904	1	2	pos	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Kus	bob1.bmp	Bob	blutste andermans auto in de parking en weigerde om zijn naam achter te laten	neg	c	Correct	2.283977	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Glimlach	bob1.bmp	Bob	gooide een stoel door een raam op een bierfeestje	neg	c	Correct	1.916202	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Blij	bob1.bmp	Bob	ontvreemde benzine uit een geparkeerde wagen	neg	c	Correct	2.475511	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Mooi	bob1.bmp	Bob	liet zijn kampeervuurtje aanstaan 's nachts, zodat een kleine bosbrand ontstond	neg	c	Correct	2.611153	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Geschenk	bob1.bmp	Bob	gaf onderdak aan een gezin dat zijn huis had verloren in een brand	pos	u	Correct	4.149447	1	2	pos	user-1f3225316f	2018-10-31_12.37.07.968000
14	Ghent	Katje	bob1.bmp	Bob	beschadigde een grote rots met grafitti in een openbaar park	neg	c	Correct	1.051696	1	2	neg	user-1f3225316f	2018-10-31_12.37.07.968000
