ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
27	Ghent	Mooi	white1.bmp	Bob	vertelt de de mensen in zijn naaste omgeving dat hij van hen houdt	pos	u	Correct	7.977794	1	2	pos	user-1f3225316f	2019-03-11_18.06.55.140000
27	Ghent	Blij	white1.bmp	Bob	beschadigde een grote rots met grafitti in een openbaar park	neg	u	False	5.670699	1	2	neg	user-1f3225316f	2019-03-11_18.06.55.140000
27	Ghent	Puppy	white1.bmp	Bob	trakteert al zijn vrienden een drankje op café	pos	c	False	2.978754	1	2	pos	user-1f3225316f	2019-03-11_18.06.55.140000
27	Ghent	Vriend	white1.bmp	Bob	stopte onderweg van zijn werk naar huis om brood te kopen voor het avondeten	pos	u	Correct	4.264552	1	2	pos	user-1f3225316f	2019-03-11_18.06.55.140000
27	Ghent	Glimlach	white1.bmp	Bob	ontvreemde benzine uit een geparkeerde wagen	neg	c	Correct	3.657499	1	2	neg	user-1f3225316f	2019-03-11_18.06.55.140000
27	Ghent	Feest	white1.bmp	Bob	kocht vliegtuigtickets voor zijn ouders op hun 25e verjaardig voor een reis naar Hawaii	pos	u	Correct	5.271469	1	2	pos	user-1f3225316f	2019-03-11_18.06.55.140000
27	Ghent	Geschenk	white1.bmp	Bob	doofde zijn sigaret in een openbaar gebouw na het zien van een niet roken bord	pos	c	False	5.112753	1	2	pos	user-1f3225316f	2019-03-11_18.06.55.140000
27	Ghent	Vriend	white1.bmp	Bob	liet een kookplaat aanstaan toen hij zijn huis verliet	neg	c	Correct	4.551257	1	2	neg	user-1f3225316f	2019-03-11_18.06.55.140000
27	Ghent	Vriend	white1.bmp	Bob	betaalde iemand om zijn vrouw te laten schaduwen	neg	c	Correct	2.834964	1	2	neg	user-1f3225316f	2019-03-11_18.06.55.140000
27	Ghent	Feest	white1.bmp	Bob	hielp een rolstoelpatiënt een helling op te geraken	pos	u	Correct	2.838053	1	2	pos	user-1f3225316f	2019-03-11_18.06.55.140000
