ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
34	Ghent	Letsel	white5.bmp	Bob	verkoopt stofzuigers van deur tot deur, die 3 maal zo duur zijn als in de winkel	neg	c	False	5.402213	1	1	neg	user-1f3225316f	2019-03-18_17.06.25.359000
34	Ghent	Letsel	white5.bmp	Bob	rookte met opzet hoewel hij in een "niet roken" gedeelde van een toneelzaal was	neg	u	Correct	6.275481	1	1	neg	user-1f3225316f	2019-03-18_17.06.25.359000
34	Ghent	Pijn	white5.bmp	Bob	liet iemand anders het eindexamen wiskunde voor hem afleggen	neg	c	False	4.730419	1	1	neg	user-1f3225316f	2019-03-18_17.06.25.359000
34	Ghent	Spin	white5.bmp	Bob	was getuige van een auto ongeval maar deed geen melding	neg	u	Correct	4.427503	1	1	neg	user-1f3225316f	2019-03-18_17.06.25.359000
34	Ghent	Letsel	white5.bmp	Bob	gaf een lifter een lift naar een opvangplaats	pos	u	False	6.060435	1	1	pos	user-1f3225316f	2019-03-18_17.06.25.359000
34	Ghent	Afval	white5.bmp	Bob	manipuleerde een huisvrouw om geld te betalen voor een abonnement op een magazine dat niet bestond	neg	u	Correct	2.958006	1	1	neg	user-1f3225316f	2019-03-18_17.06.25.359000
34	Ghent	Lelijk	white5.bmp	Bob	hielp gratis mee om oude mensen hun tuinen op te ruimen en hun huizen te schilderen 	pos	c	Correct	2.798475	1	1	pos	user-1f3225316f	2019-03-18_17.06.25.359000
34	Ghent	Lelijk	white5.bmp	Bob	liet kleine kinderen spelen in zijn fruitgaard omdat er geen park dichtbij was	pos	c	Correct	3.678887	1	1	pos	user-1f3225316f	2019-03-18_17.06.25.359000
34	Ghent	Oorlog	white5.bmp	Bob	spendeert veel tijd met vrijwillig bijles geven aan studenten die niet goed zijn in wiskunde en Engels	pos	c	Correct	3.474284	1	1	pos	user-1f3225316f	2019-03-18_17.06.25.359000
34	Ghent	Oorlog	white5.bmp	Bob	viel in slaap aan het stuur en botste tegen een aankomende auto	neg	u	Correct	6.376209	1	1	neg	user-1f3225316f	2019-03-18_17.06.25.359000
34	Ghent	Lelijk	white5.bmp	Bob	maakte een mooie glazen lampenkap als trouwcadeau voor zijn zus	pos	c	Correct	3.076514	1	1	pos	user-1f3225316f	2019-03-18_17.06.25.359000
34	Ghent	Dood	white5.bmp	Bob	belde naar werk en vertelde dat hij ziek was hoewel dit niet het geval was	neg	u	Correct	3.194426	1	1	neg	user-1f3225316f	2019-03-18_17.06.25.359000
34	Ghent	Pijn	white5.bmp	Bob	was vrijwilliger bij een dagverblijf	pos	c	Correct	1.698996	1	1	pos	user-1f3225316f	2019-03-18_17.06.25.359000
34	Ghent	Lijk	white5.bmp	Bob	belde de dierenbescherming bij het aantreffen van een gewond diertje	pos	c	Correct	2.501691	1	1	pos	user-1f3225316f	2019-03-18_17.06.25.359000
34	Ghent	Dood	white5.bmp	Bob	hielp een rolstoelpatiënt een helling op te geraken	pos	c	Correct	1.670011	1	1	pos	user-1f3225316f	2019-03-18_17.06.25.359000
34	Ghent	Pijn	white5.bmp	Bob	werd aangehouden voor het aanranden van zijn vrouw	neg	u	Correct	2.654073	1	1	neg	user-1f3225316f	2019-03-18_17.06.25.359000
34	Ghent	Oorlog	white5.bmp	Bob	Nam jonge vogels in huis die uit een nest waren gevallen en verzorgde ze tot ze groot waren	pos	c	Correct	2.755781	1	1	pos	user-1f3225316f	2019-03-18_17.06.25.359000
34	Ghent	Spin	white5.bmp	Bob	leest geregeld voor aan een blinde vriend	pos	c	Correct	2.246855	1	1	pos	user-1f3225316f	2019-03-18_17.06.25.359000
34	Ghent	Afval	white5.bmp	Bob	kocht vliegtuigtickets voor zijn ouders op hun 25e verjaardig voor een reis naar Hawaii	pos	c	Correct	2.217777	1	1	pos	user-1f3225316f	2019-03-18_17.06.25.359000
34	Ghent	Afval	white5.bmp	Bob	organiseerde een verrassingsfeestje voor zijn vaders verjaardag	pos	c	Correct	1.572676	1	1	pos	user-1f3225316f	2019-03-18_17.06.25.359000
34	Ghent	Afval	white5.bmp	Bob	reed een hond aan op straat en reed door zonder de eigenaar te verwittigen	neg	u	Correct	2.783399	1	1	neg	user-1f3225316f	2019-03-18_17.06.25.359000
34	Ghent	Spin	white5.bmp	Bob	negeerde iemand die hulp nodig had op de ski-piste door heel snel voorbij te skiën	neg	u	Correct	2.301140	1	1	neg	user-1f3225316f	2019-03-18_17.06.25.359000
34	Ghent	Hel	white5.bmp	Bob	parkeerde zijn auto op een plaats voor mindervaliden	neg	u	Correct	1.925404	1	1	neg	user-1f3225316f	2019-03-18_17.06.25.359000
34	Ghent	Pijn	white5.bmp	Bob	hielp een voedselbank om voedsel uit te delen aan arme families met de feestdagen	pos	c	Correct	2.776207	1	1	pos	user-1f3225316f	2019-03-18_17.06.25.359000
34	Ghent	Lijk	white5.bmp	Bob	repareerde de fiets van een kind tijdens het weekend	pos	c	Correct	1.581985	1	1	pos	user-1f3225316f	2019-03-18_17.06.25.359000
34	Ghent	Pijn	white5.bmp	Bob	keek af tijdens een thuis af te nemen examen van de universiteit	neg	u	Correct	1.880643	1	1	neg	user-1f3225316f	2019-03-18_17.06.25.359000
