ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
33	Florida	War	bob1.bmp	Bob	sheltered a family who had lost their home in a fire	pos	u	False	9.367790	1	1	pos	PSY-1517	2019-07-23_12.58.33.860000
33	Florida	Stink	bob1.bmp	Bob	found an expensive briefcase on the street and placed an ad in the newspaper to locate its owner	pos	u	False	6.086932	1	1	pos	PSY-1517	2019-07-23_12.58.33.860000
33	Florida	Hurt	bob1.bmp	Bob	bought an old guitar and fixed it up for his cousin	pos	c	Correct	1.592957	1	1	pos	PSY-1517	2019-07-23_12.58.33.860000
33	Florida	Hell	bob1.bmp	Bob	fell asleep at the wheel and crashed into an oncoming car	neg	c	False	1.605795	1	1	neg	PSY-1517	2019-07-23_12.58.33.860000
33	Florida	Ugly	bob1.bmp	Bob	gave his friend a bad time by always asking distracting and irrelevant questions	neg	c	False	8.088952	1	1	neg	PSY-1517	2019-07-23_12.58.33.860000
33	Florida	Ugly	bob1.bmp	Bob	let an old couple ride free on the bus he was driving because they didn’t have enough money for two fares	pos	u	False	0.624629	1	1	pos	PSY-1517	2019-07-23_12.58.33.860000
33	Florida	War	bob1.bmp	Bob	hit a dog in the street and drove away without stopping to notify the owner	neg	c	False	1.419209	1	1	neg	PSY-1517	2019-07-23_12.58.33.860000
33	Florida	Ugly	bob1.bmp	Bob	avoided other people in order not to give his cold to them	pos	c	Correct	4.027602	1	1	pos	PSY-1517	2019-07-23_12.58.33.860000
33	Florida	War	bob1.bmp	Bob	built a stained glass lamp shade for his sister’s wedding present	pos	c	Correct	3.238141	1	1	pos	PSY-1517	2019-07-23_12.58.33.860000
33	Florida	Corpse	bob1.bmp	Bob	tells those close to him that he loves them	pos	c	Correct	2.324401	1	1	pos	PSY-1517	2019-07-23_12.58.33.860000
33	Florida	Pain	bob1.bmp	Bob	drove his car down a residential street at 70 mph to impress his girlfriend	neg	c	False	3.575341	1	1	neg	PSY-1517	2019-07-23_12.58.33.860000
33	Florida	Stink	bob1.bmp	Bob	let small children play in his orchard because there was no park nearby	pos	c	Correct	4.133164	1	1	pos	PSY-1517	2019-07-23_12.58.33.860000
33	Florida	Pain	bob1.bmp	Bob	belittles the minority individuals he knows	neg	c	False	5.259521	1	1	neg	PSY-1517	2019-07-23_12.58.33.860000
33	Florida	Trash	bob1.bmp	Bob	gives directions to a driver who is lost	pos	c	Correct	2.938427	1	1	pos	PSY-1517	2019-07-23_12.58.33.860000
33	Florida	Corpse	bob1.bmp	Bob	lent a friend his new sleeping bag and tent to go camping	pos	c	Correct	7.309314	1	1	pos	PSY-1517	2019-07-23_12.58.33.860000
33	Florida	Pain	bob1.bmp	Bob	had a surprise party for his father's birthday	pos	u	False	2.710318	1	1	pos	PSY-1517	2019-07-23_12.58.33.860000
33	Florida	Pain	bob1.bmp	Bob	helped old people clean up their yards and paint their houses for free	pos	c	Correct	8.044650	1	1	pos	PSY-1517	2019-07-23_12.58.33.860000
33	Florida	Trash	bob1.bmp	Bob	had his driver’s license suspended for drunken driving	neg	u	Correct	4.159045	1	1	neg	PSY-1517	2019-07-23_12.58.33.860000
33	Florida	Hell	bob1.bmp	Bob	butted into the front of a long line at a movie theater	neg	u	Correct	4.087589	1	1	neg	PSY-1517	2019-07-23_12.58.33.860000
33	Florida	Spider	bob1.bmp	Bob	refused to lend a friend a book he needed for a paper	neg	c	False	3.455782	1	1	neg	PSY-1517	2019-07-23_12.58.33.860000
33	Florida	Death	bob1.bmp	Bob	scared a woman who was walking down a dark street alone	neg	u	Correct	7.206778	1	1	neg	PSY-1517	2019-07-23_12.58.33.860000
33	Florida	Stink	bob1.bmp	Bob	got drunk and insulted everybody at a cocktail party	neg	c	False	2.435099	1	1	neg	PSY-1517	2019-07-23_12.58.33.860000
33	Florida	Spider	bob1.bmp	Bob	ran into a parked car while driving under the influence of liquor	neg	u	Correct	4.483140	1	1	neg	PSY-1517	2019-07-23_12.58.33.860000
