ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
441	HongKong	Puppy	bob1.bmp	Bob	works 40 hours a week in an effort to see himself through school	pos	c	False	6.320320	1	2	pos	DESKTOP-MQ3JB2Q	2023-03-28_17.05.41.409000
441	HongKong	Flower	bob1.bmp	Bob	loudly made racist statements to his friends while in a tavern	neg	u	False	5.792611	1	2	neg	DESKTOP-MQ3JB2Q	2023-03-28_17.05.41.409000
441	HongKong	Friend	bob1.bmp	Bob	donates his time at the soup kitchen	pos	u	Correct	2.612596	1	2	pos	DESKTOP-MQ3JB2Q	2023-03-28_17.05.41.409000
441	HongKong	Puppy	bob1.bmp	Bob	bought a neighborhood child a balloon at the fair	pos	u	Correct	2.698669	1	2	pos	DESKTOP-MQ3JB2Q	2023-03-28_17.05.41.409000
441	HongKong	Kiss	bob1.bmp	Bob	hit a dog in the street and drove away without stopping to notify the owner	neg	c	Correct	2.430767	1	2	neg	DESKTOP-MQ3JB2Q	2023-03-28_17.05.41.409000
441	HongKong	Happy	bob1.bmp	Bob	spent some of his salary on groceries for a disadvantaged family	pos	u	Correct	2.727064	1	2	pos	DESKTOP-MQ3JB2Q	2023-03-28_17.05.41.409000
441	HongKong	Puppy	bob1.bmp	Bob	took care of the neighbor’s pets while they were gone	pos	u	Correct	3.350802	1	2	pos	DESKTOP-MQ3JB2Q	2023-03-28_17.05.41.409000
441	HongKong	Puppy	bob1.bmp	Bob	paid a man to follow his wife around	neg	u	False	7.242788	1	2	neg	DESKTOP-MQ3JB2Q	2023-03-28_17.05.41.409000
441	HongKong	Flower	bob1.bmp	Bob	played his record player loudly late at night	neg	c	Correct	2.456890	1	2	neg	DESKTOP-MQ3JB2Q	2023-03-28_17.05.41.409000
441	HongKong	Pretty	bob1.bmp	Bob	belittles the minority individuals he knows	neg	c	Correct	4.789360	1	2	neg	DESKTOP-MQ3JB2Q	2023-03-28_17.05.41.409000
441	HongKong	Gift	bob1.bmp	Bob	gave a hitchhiker a ride to a shelter	pos	u	Correct	5.927417	1	2	pos	DESKTOP-MQ3JB2Q	2023-03-28_17.05.41.409000
441	HongKong	Gift	bob1.bmp	Bob	ran over a dog while speeding through a residential neighborhood	neg	c	Correct	5.933047	1	2	neg	DESKTOP-MQ3JB2Q	2023-03-28_17.05.41.409000
441	HongKong	Party	bob1.bmp	Bob	rode his bike to work every day to cut down on pollution and gas consumption	pos	u	Correct	3.131677	1	2	pos	DESKTOP-MQ3JB2Q	2023-03-28_17.05.41.409000
441	HongKong	Puppy	bob1.bmp	Bob	got drunk and insulted everybody at a cocktail party	neg	c	Correct	3.749653	1	2	neg	DESKTOP-MQ3JB2Q	2023-03-28_17.05.41.409000
441	HongKong	Flower	bob1.bmp	Bob	did not show up for a prearranged tennis game	neg	c	Correct	2.858032	1	2	neg	DESKTOP-MQ3JB2Q	2023-03-28_17.05.41.409000
