ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
437	HongKong	Hurt	white5.bmp	Bob	works 40 hours a week in an effort to see himself through school	pos	u	False	19.437666	1	1	pos	DESKTOP-MQ3JB2Q	2023-03-27_18.45.53.314000
437	HongKong	Hurt	white5.bmp	Bob	saves cans and bottles for recycling	pos	c	Correct	3.063249	1	1	pos	DESKTOP-MQ3JB2Q	2023-03-27_18.45.53.314000
437	HongKong	Corpse	white5.bmp	Bob	yelled at his grandma when she wouldn't lend him money	neg	u	Correct	2.839334	1	1	neg	DESKTOP-MQ3JB2Q	2023-03-27_18.45.53.314000
437	HongKong	Spider	white5.bmp	Bob	took baby birds that he found in a nest that had fallen from a tree and nursed them to adulthood	pos	c	Correct	5.043407	1	1	pos	DESKTOP-MQ3JB2Q	2023-03-27_18.45.53.314000
437	HongKong	Stink	white5.bmp	Bob	got drunk and pushed a seven-year-old girl	neg	u	Correct	2.385069	1	1	neg	DESKTOP-MQ3JB2Q	2023-03-27_18.45.53.314000
437	HongKong	Trash	white5.bmp	Bob	bought an old guitar and fixed it up for his cousin	pos	c	Correct	3.175434	1	1	pos	DESKTOP-MQ3JB2Q	2023-03-27_18.45.53.314000
437	HongKong	Hell	white5.bmp	Bob	stole merchandise from his work	neg	u	Correct	2.033465	1	1	neg	DESKTOP-MQ3JB2Q	2023-03-27_18.45.53.314000
437	HongKong	Ugly	white5.bmp	Bob	sent flowers to his mother on Mother’s Day	pos	c	Correct	1.807518	1	1	pos	DESKTOP-MQ3JB2Q	2023-03-27_18.45.53.314000
437	HongKong	Trash	white5.bmp	Bob	offered to share an umbrella with a stranger during a downpour	pos	c	Correct	3.245515	1	1	pos	DESKTOP-MQ3JB2Q	2023-03-27_18.45.53.314000
437	HongKong	War	white5.bmp	Bob	helped a friend review for a test	pos	c	Correct	2.350039	1	1	pos	DESKTOP-MQ3JB2Q	2023-03-27_18.45.53.314000
437	HongKong	Death	white5.bmp	Bob	failed to report to the police that a neighbor beat his wife	neg	u	Correct	4.683565	1	1	neg	DESKTOP-MQ3JB2Q	2023-03-27_18.45.53.314000
437	HongKong	Ugly	white5.bmp	Bob	often spends time at an old folks home helping out	pos	c	Correct	3.625637	1	1	pos	DESKTOP-MQ3JB2Q	2023-03-27_18.45.53.314000
437	HongKong	Trash	white5.bmp	Bob	reported to the ski patrol that a friend hadn’t returned on time from a cross-country ski tour.	pos	c	Correct	9.858425	1	1	pos	DESKTOP-MQ3JB2Q	2023-03-27_18.45.53.314000
437	HongKong	Corpse	white5.bmp	Bob	flew from Dayton to Los Angeles to visit a friend who was blue	pos	c	Correct	2.729699	1	1	pos	DESKTOP-MQ3JB2Q	2023-03-27_18.45.53.314000
